,index,Object,X1,Y1,X2,Y2,MidX,MidY,Z1,Z2,,,,,
1131,151,6,867244.9577,1444521.82,867266.2034,1444570.234,867255.5807,1444546.028,-8506.201172,-8517.318359,52.87062409,26.43563813,26.43498596,0.000652164,MID1131
1132,152,6,867249.4917,1444519.748,867270.7979,1444568.301,867260.1449,1444544.025,-8506.201172,-8517.318359,53.02140849,26.5110294,26.51037909,0.000650317,MID1132
1133,153,6,867254.0257,1444517.676,867275.3925,1444566.367,867264.7092,1444542.022,-8514.260742,-8517.318359,53.1721929,26.58642069,26.58577221,0.000648481,MID1133
1134,154,6,867258.5597,1444515.604,867279.9871,1444564.433,867269.2735,1444540.019,-8514.260742,-8517.318359,53.32297731,26.66181198,26.66116533,0.000646647,MID1134
1135,155,6,867263.0937,1444513.532,867284.5817,1444562.499,867273.8378,1444538.016,-8514.260742,-8517.318359,53.47376173,26.73720327,26.73655845,0.000644823,MID1135
1136,156,6,867267.6277,1444511.46,867289.1763,1444560.565,867278.4021,1444536.013,-8514.260742,-8517.318359,53.62454614,26.81259457,26.81195156,0.00064301,MID1136
1137,157,6,867272.1617,1444509.388,867293.7709,1444558.631,867282.9664,1444534.01,-8514.260742,-8517.318359,53.77533054,26.88798587,26.88734466,0.000641208,MID1137
1138,158,6,867275.8743,1444505.822,867298.5197,1444556.632,867287.5307,1444531.976,-8514.260742,-8517.318359,55.62809524,28.6337398,26.99435545,1.639384348,MID1138
1139,159,6,867277.2988,1444501.754,867305.0516,1444553.883,867292.095,1444529.546,-8514.260742,-8517.318359,59.05658881,31.48554082,27.571048,3.914492819,MID1139
1140,160,6,867278.3247,1444498.823,867312.6495,1444550.685,867296.6593,1444526.525,-8514.260742,-8517.318359,62.19174521,33.21960048,28.97214474,4.247455739,MID1140
1141,161,6,867279.3529,1444495.887,867320.9991,1444547.17,867301.2235,1444522.818,-8514.260742,-8517.318359,66.06383629,34.69366243,31.37017386,3.323488569,MID1141
1142,162,6,867280.6137,1444492.285,867329.8775,1444543.433,867305.7878,1444518.422,-8514.260742,-8534.210938,71.0143037,36.28875622,34.72554747,1.56320875,MID1142
1143,163,6,867282.3729,1444487.261,867338.3314,1444539.875,867310.3521,1444513.568,-8514.260742,-8534.210938,76.80884489,38.40437611,38.40446878,-9.26757E-05,MID1143
1144,164,6,867281.7912,1444488.922,867348.0454,1444511.949,867314.9164,1444500.435,-8514.260742,-8534.210938,70.14152052,35.06878955,35.07273097,-0.003941418,MID1144
1145,165,6,867286.389,1444475.79,867352.5754,1444498.646,867319.4807,1444487.218,-8514.260742,-8534.210938,70.02172523,35.00927937,35.01244586,-0.003166484,MID1145
1146,166,6,867291.0097,1444462.592,867357.0831,1444485.409,867324.045,1444474,-8514.260742,-8534.210938,69.9020683,34.94954165,34.95252666,-0.002985009,MID1146
1147,167,6,867295.6301,1444449.396,867361.5853,1444472.188,867328.6093,1444460.793,-8516.874023,-8547.545898,69.78248994,34.89290737,34.88958256,0.003324809,MID1147
1148,168,6,867300.2487,1444436.204,867366.1008,1444458.928,867333.1736,1444447.566,-8516.874023,-8547.545898,69.66275608,34.83010095,34.83265512,-0.002554172,MID1148
1149,169,6,867304.872,1444422.999,867370.606,1444445.699,867337.7379,1444434.349,-8516.874023,-8547.545898,69.54309757,34.77033041,34.77276716,-0.002436755,MID1149
1150,170,6,867309.4924,1444409.802,867375.1088,1444432.476,867342.3021,1444421.14,-8516.874023,-8551.711914,69.42351233,34.71343034,34.71008199,0.003348347,MID1150
1151,171,6,867314.1112,1444396.61,867379.6236,1444419.219,867346.8664,1444407.914,-8516.874023,-8551.711914,69.3037851,34.65088853,34.65289658,-0.002008046,MID1151
1152,172,6,867318.7339,1444383.407,867384.1244,1444406.002,867351.4307,1444394.705,-8511.730469,-8551.711914,69.18419394,34.59377904,34.5904149,0.003364139,MID1152
1153,173,6,867323.3525,1444370.215,867388.6343,1444392.758,867355.995,1444381.487,-8511.730469,-8551.996094,69.0645335,34.53398082,34.53055268,0.003428132,MID1153
1154,174,6,867327.9733,1444357.017,867393.142,1444379.521,867360.5593,1444368.27,-8511.730469,-8551.996094,68.9448744,34.47415424,34.47072016,0.003434081,MID1154
1155,175,6,867332.5942,1444343.819,867397.6498,1444366.284,867365.1236,1444355.052,-8511.385742,-8551.996094,68.8252153,34.41432768,34.41088762,0.003440053,MID1155
1156,176,6,867337.215,1444330.621,867402.1575,1444353.047,867369.6879,1444341.835,-8511.385742,-8551.996094,68.7055562,34.35450112,34.35105508,0.003446046,MID1156
1157,177,6,867341.8358,1444317.423,867406.6652,1444339.81,867374.2522,1444328.617,-8511.385742,-8551.996094,68.58589709,34.29467458,34.29122252,0.00345206,MID1157
1158,178,6,867346.457,1444304.224,867411.1766,1444326.562,867378.8164,1444315.393,-8518.113281,-8554.399414,68.46618657,34.23273785,34.23344871,-0.000710858,MID1158
1159,179,6,867351.4957,1444291.257,867415.208,1444314.724,867383.3807,1444303.001,-8518.113281,-8554.399414,67.89659276,33.97906625,33.91752651,0.061539732,MID1159
1160,180,6,867356.8672,1444279.176,867419.0215,1444303.526,867387.945,1444291.351,-8518.113281,-8554.399414,66.75395627,33.3777086,33.37624766,0.001460943,MID1160
1161,181,6,867361.9548,1444267.732,867423.1796,1444291.315,867392.5093,1444279.501,-8518.113281,-8553.181641,65.60976602,32.74283816,32.86692786,-0.124089698,MID1161
1162,182,6,867367.1562,1444256.033,867426.9899,1444277.366,867397.0736,1444266.7,-8518.113281,-8553.181641,63.52283478,31.76204334,31.76079144,0.001251894,MID1162
1163,183,6,867372.694,1444243.577,867430.5799,1444264.206,867401.6379,1444253.892,-8523.026367,-8553.181641,61.45202754,30.72700368,30.72502386,0.001979815,MID1163
1164,184,6,867378.2338,1444231.117,867434.1703,1444251.046,867406.2022,1444241.081,-8523.026367,-8553.181641,59.38074738,29.69047212,29.69027526,0.000196869,MID1164
1165,185,6,867383.7741,1444218.655,867437.7573,1444237.898,867410.7665,1444228.277,-8523.026367,-8550.147461,57.31039948,28.65604766,28.65435182,0.001695835,MID1165
1166,186,6,867389.3132,1444206.196,867441.3486,1444224.734,867415.3308,1444215.465,-8533.486328,-8550.147461,55.23897673,27.61932234,27.61965438,-0.00033204,MID1166
1167,187,6,867394.8536,1444193.735,867444.9354,1444211.587,867419.895,1444202.661,-8533.486328,-8550.147461,53.16866043,26.58495056,26.58370987,0.001240689,MID1167
1168,188,6,867400.393,1444181.275,867448.5274,1444198.421,867424.4593,1444189.848,-8533.486328,-8550.147461,51.09698936,25.54758457,25.54940479,-0.001820226,MID1168
1169,189,6,867405.9331,1444168.814,867452.1124,1444185.28,867429.0236,1444177.047,-8533.486328,-8550.147461,49.02721313,24.51451905,24.51269408,0.001824967,MID1169
1170,190,6,867411.472,1444156.356,867455.7054,1444172.11,867433.5879,1444164.233,-8533.486328,-8559.733398,46.95536675,23.47684664,23.4785201,-0.001673462,MID1170
1171,191,6,867417.0127,1444143.893,867459.2917,1444158.965,867438.1522,1444151.429,-8539.123047,-8559.733398,44.88512782,22.44260246,22.44252536,7.71061E-05,MID1171
1172,192,6,867422.5508,1444131.437,867462.8798,1444145.813,867442.7165,1444138.625,-8539.123047,-8559.733398,42.81482845,21.40869735,21.4061311,0.002566248,MID1172
1173,193,6,867427.7783,1444119.679,867464.6789,1444139.218,867447.2808,1444130.006,-8539.123047,-8563.00293,41.75474167,22.06794458,19.6867971,2.381147483,MID1173
1174,194,6,867441.0312,1444108.247,867462.6595,1444146.62,867451.8451,1444127.433,-8554.018555,-8559.733398,44.04906057,22.0239217,22.02513887,-0.001217164,MID1174
1175,195,6,867448.2294,1444110.303,867464.6094,1444139.473,867456.4094,1444124.87,-8554.018555,-8563.00293,33.45480488,16.70692552,16.74787936,-0.04095384,MID1175
1176,196,6,867455.3504,1444112.337,867466.586,1444132.228,867460.9736,1444122.292,-8554.018555,-8563.00293,22.84533056,11.43375892,11.41157165,0.022187266,MID1176
1177,197,6,867462.5409,1444114.39,867468.5375,1444125.075,867465.5379,1444119.73,-8563.00293,-8563.00293,12.25222113,6.123476921,6.128744209,-0.005267287,MID1177
1178,0,7,866254.3899,1442481.977,866258.6096,1442477.538,866256.5141,1442479.743,-8442.416016,-8442.416016,6.1249814,3.083299895,3.041681505,0.04161839,MID1178
1179,1,7,866254.5273,1442485.412,866262.1084,1442477.538,866258.3157,1442481.477,-8442.416016,-8442.416016,10.93046156,5.462176834,5.468284722,-0.006107888,MID1179
1180,2,7,866254.6661,1442488.879,866265.5699,1442477.538,866260.1174,1442483.209,-8442.416016,-8442.416016,15.73294362,7.865610113,7.867333503,-0.00172339,MID1180
1181,3,7,866254.8047,1442492.343,866269.034,1442477.538,866261.9191,1442484.941,-8442.416016,-8442.416016,20.53468579,10.26695179,10.26773399,-0.000782198,MID1181
1182,4,7,866256.3631,1442531.291,866296.9881,1442529.703,866263.7207,1442531.004,-8441.55957,-8446.770508,40.65600132,7.363228555,33.29277277,-25.92954422,MID1182
1183,5,7,866254.6287,1442487.945,866288.4545,1442489.375,866265.5224,1442488.405,-8442.416016,-8446.581055,33.85603508,10.90345562,22.95257946,-12.04912385,MID1183
1184,6,7,866255.2205,1442502.735,866279.4276,1442477.538,866267.3241,1442490.136,-8441.55957,-8446.581055,34.94102129,17.47052673,17.47049456,3.21673E-05,MID1184
1185,7,7,866255.3592,1442506.201,866282.8869,1442477.538,866269.1257,1442491.867,-8441.55957,-8446.581055,39.74108298,19.87440525,19.86667773,0.00772752,MID1185
1186,8,7,866255.4974,1442509.655,866286.0236,1442477.888,866270.9274,1442493.598,-8441.55957,-8446.581055,44.05694484,22.26932093,21.78762391,0.481697016,MID1186
1187,9,7,866255.3527,1442506.039,866288.385,1442489.047,866272.7291,1442497.1,-8441.55957,-8446.581055,37.14630252,19.54048582,17.6058167,1.934669116,MID1187
1188,10,7,866255.7697,1442516.46,866293.3631,1442512.572,866274.5307,1442514.52,-8441.55957,-8446.770508,37.79397237,18.86111433,18.93285804,-0.071743708,MID1188
1189,11,7,866256.3686,1442531.428,866296.2971,1442526.437,866276.3324,1442528.933,-8441.55957,-8446.770508,40.23921907,20.11915247,20.1200666,-0.00091413,MID1189
1190,12,7,866256.9521,1442546.01,866299.3199,1442540.722,866278.1341,1442543.366,-8439.820313,-8446.770508,42.69656929,21.34634761,21.35022168,-0.003874078,MID1190
1191,13,7,866257.5345,1442560.566,866302.3327,1442554.959,866279.9357,1442557.762,-8439.820313,-8446.770508,45.14762731,22.57596188,22.57166543,0.004296458,MID1191
1192,14,7,866257.9544,1442571.059,866303.5151,1442560.547,866281.7374,1442565.572,-8439.820313,-8446.770508,46.75757394,24.40775995,22.34981399,2.057945967,MID1192
1193,15,7,866258.6619,1442588.742,866308.577,1442584.468,866283.5391,1442586.612,-8439.820313,-8450.144531,50.0976994,24.96814958,25.12954982,-0.161400235,MID1193
1194,16,7,866259.2841,1442604.291,866311.3945,1442597.783,866285.3407,1442601.037,-8438.986328,-8448.548828,52.51524728,26.25906636,26.25618091,0.002885455,MID1194
1195,17,7,866254.973,1443398.34,866318.0005,1443398.197,866287.1424,1443398.267,-8456.208008,-8419.130859,63.02760304,32.16941672,30.85818632,1.311230394,MID1195
1196,18,7,866265.5928,1442792.402,866343.4974,1442792.634,866288.944,1442792.471,-8436.514648,-8436.416992,77.9048935,23.35132137,54.55357212,-31.20225075,MID1196
1197,19,7,866255.5317,1443402.757,866317.7087,1443402.573,866290.7457,1443402.653,-8456.208008,-8419.130859,62.17723964,35.21416245,26.96307719,8.251085258,MID1197
1198,20,7,866266.8734,1442873.052,866342.2164,1442873.308,866292.5474,1442873.139,-8444.134766,-8435.583984,75.3434294,25.6741136,49.66931579,-23.99520219,MID1198
1199,21,7,866255.0455,1443398.913,866317.9671,1443398.697,866294.349,1443398.778,-8456.208008,-8419.130859,62.92197221,39.30372595,23.61824626,15.68547969,MID1199
1200,22,7,866255.0264,1443376.047,866317.9159,1443404.778,866296.1507,1443394.835,-8458.044922,-8419.130859,69.14174362,45.21269062,23.929053,21.28363762,MID1200
1201,23,7,866264.2257,1443192.122,866331.7034,1443192.723,866297.9524,1443192.422,-8462.96582,-8425.132813,67.48028784,33.72795382,33.75233401,-0.024380192,MID1201
1202,24,7,866257.9394,1443421.794,866319.9322,1443421.306,866299.754,1443421.465,-8456.208008,-8419.130859,61.99464093,41.81589093,20.17874999,21.63714094,MID1202
1203,25,7,866265.1301,1443174.042,866332.9162,1443174.536,866301.5557,1443174.307,-8462.96582,-8425.132813,67.78796131,36.42658228,31.36137903,5.065203254,MID1203
1204,26,7,866268.886,1443098.948,866337.8459,1443100.615,866303.3574,1443099.781,-8459.807617,-8431.620117,68.98005708,34.4814307,34.49862639,-0.017195694,MID1204
1205,27,7,866274.4336,1443552.204,866335.8708,1443551.959,866305.159,1443552.082,-8454.000977,-8417.823242,61.43768527,30.7256718,30.71201347,0.013658327,MID1205
1206,28,7,866276.7274,1443570.34,866337.1966,1443562.827,866306.9607,1443566.584,-8454.000977,-8417.823242,60.93408978,30.4657246,30.46836517,-0.002640571,MID1206
1207,29,7,866278.561,1443584.837,866338.9661,1443577.332,866308.7624,1443581.085,-8454.000977,-8417.823242,60.86951893,30.43356367,30.43595526,-0.002391594,MID1207
1208,30,7,866280.3948,1443599.336,866340.7359,1443591.84,866310.564,1443595.588,-8448.71875,-8417.823242,60.80493909,30.40114704,30.40379206,-0.002645019,MID1208
1209,31,7,866282.2279,1443613.829,866342.5044,1443606.337,866312.3657,1443610.083,-8448.71875,-8419.667969,60.74039446,30.3697294,30.37066507,-0.00093567,MID1209
1210,32,7,866284.062,1443628.33,866344.2753,1443620.853,866314.1673,1443624.592,-8448.71875,-8419.667969,60.67578851,30.33657229,30.33921622,-0.002643923,MID1210
1211,33,7,866285.8959,1443642.83,866346.0447,1443635.358,866315.969,1443639.094,-8448.71875,-8419.667969,60.61121306,30.30427921,30.30693385,-0.002654639,MID1211
1212,34,7,866287.7296,1443657.328,866347.8144,1443649.864,866317.7707,1443653.596,-8443.777344,-8419.667969,60.54663772,30.27199013,30.27464759,-0.002657469,MID1212
1213,35,7,866289.5616,1443671.813,866349.5811,1443664.346,866319.5723,1443668.079,-8443.777344,-8419.667969,60.48214631,30.24207029,30.24007602,0.001994268,MID1213
1214,36,7,866291.3944,1443686.304,866351.3509,1443678.854,866321.374,1443682.579,-8443.777344,-8424.697266,60.41758177,30.21012093,30.20746084,0.002660087,MID1214
1215,37,7,866293.2295,1443700.813,866353.123,1443693.38,866323.1757,1443697.096,-8440.294922,-8424.697266,60.35293974,30.17591984,30.1770199,-0.001100056,MID1215
1216,38,7,866295.0629,1443715.309,866354.8908,1443707.871,866324.9773,1443711.59,-8440.294922,-8428.412109,60.28840148,30.1446883,30.14371318,0.000975125,MID1216
1217,39,7,866309.4916,1443829.388,866369.6025,1443828.467,866326.779,1443829.123,-8441.166016,-8447.169922,60.11796426,17.28944893,42.82851533,-25.5390664,MID1217
1218,40,7,866298.1819,1443739.969,866358.9573,1443741.205,866328.5807,1443740.587,-8442.060547,-8428.412109,60.7879969,30.40508358,30.38291332,0.022170264,MID1218
1219,41,7,866300.5639,1443758.802,866360.2008,1443751.399,866330.3823,1443755.1,-8442.060547,-8435.55957,60.09465726,30.04730845,30.04734881,-4.03593E-05,MID1219
1220,42,7,866302.3969,1443773.295,866361.9684,1443765.888,866332.184,1443769.591,-8442.060547,-8435.55957,60.03013057,30.0163992,30.01373137,0.002667821,MID1220
1221,43,7,866304.2308,1443787.794,866363.7391,1443780.403,866333.9857,1443784.099,-8442.060547,-8435.55957,59.96553289,29.98348585,29.98204704,0.001438806,MID1221
1222,44,7,866306.0662,1443802.306,866365.5111,1443794.929,866335.7873,1443798.617,-8441.166016,-8435.55957,59.90088488,29.94910869,29.95177619,-0.0026675,MID1222
1223,45,7,866307.9004,1443816.808,866367.2802,1443809.431,866337.589,1443813.12,-8441.166016,-8447.169922,59.83630894,29.91680996,29.91949898,-0.002689019,MID1223
1224,46,7,866309.7321,1443831.29,866369.0466,1443823.91,866339.3907,1443827.6,-8441.166016,-8447.169922,59.77183036,29.88724891,29.88458145,0.002667463,MID1224
1225,47,7,866311.5306,1443845.51,866371.1614,1443837.905,866341.1923,1443841.727,-8439.070313,-8447.169922,60.11381528,29.90196238,30.2118529,-0.309890519,MID1225
1226,48,7,866314.316,1443856.424,866371.4995,1443838.726,866342.994,1443847.548,-8439.070313,-8447.169922,59.85974701,30.02017056,29.83957646,0.1805941,MID1226
1227,49,7,866317.6981,1443863.584,866371.8936,1443839.683,866344.7956,1443851.633,-8439.070313,-8447.169922,59.23198187,29.6157237,29.61625818,-0.000534477,MID1227
1228,50,7,866319.6141,1443867.64,866373.5796,1443843.776,866346.5973,1443855.708,-8439.070313,-8447.169922,59.00658552,29.50381356,29.50277196,0.0010416,MID1228
1229,51,7,866321.5128,1443871.659,866375.2853,1443847.917,866348.399,1443859.788,-8439.070313,-8456.272461,58.78090787,29.39041243,29.39049545,-8.30203E-05,MID1229
1230,52,7,866323.4205,1443875.698,866376.981,1443852.033,866350.2006,1443863.866,-8439.070313,-8456.272461,58.55535343,29.27754367,29.27780976,-0.000266086,MID1230
1231,53,7,866325.326,1443879.732,866378.6781,1443856.154,866352.0023,1443867.943,-8439.070313,-8456.272461,58.32984498,29.16519888,29.16464611,0.000552767,MID1231
1232,54,7,866327.2252,1443883.752,866380.3857,1443860.299,866353.804,1443872.026,-8439.070313,-8456.272461,58.10401844,29.05038434,29.05363411,-0.003249769,MID1232
1233,55,7,866329.1419,1443887.81,866382.0685,1443864.385,866355.6056,1443876.097,-8439.070313,-8456.272461,57.87879649,28.93983878,28.93895772,0.000881061,MID1233
1234,56,7,866331.0334,1443891.814,866383.7839,1443868.549,866357.4073,1443880.182,-8439.070313,-8456.272461,57.65290336,28.82496836,28.827935,-0.002966643,MID1234
1235,57,7,866332.946,1443895.863,866385.4756,1443872.656,866359.209,1443884.26,-8437.774414,-8456.272461,57.42731868,28.71163446,28.71568422,-0.004049758,MID1235
1236,58,7,866334.852,1443899.898,866387.1722,1443876.775,866361.0106,1443888.337,-8437.774414,-8456.272461,57.20181518,28.59930097,28.60251421,-0.003213239,MID1236
1237,59,7,866336.7616,1443903.94,866388.8603,1443880.874,866362.8123,1443892.406,-8437.774414,-8456.272461,56.97667306,28.48976608,28.48690698,0.002859094,MID1237
1238,60,7,866338.6517,1443907.941,866390.5771,1443885.042,866364.614,1443896.492,-8437.774414,-8456.272461,56.75076601,28.37490081,28.3758652,-0.000964397,MID1238
1239,61,7,866340.5681,1443911.998,866392.2618,1443889.132,866366.4156,1443900.565,-8437.774414,-8456.272461,56.52543007,28.2634694,28.26196068,0.001508716,MID1239
1240,62,7,866342.4648,1443916.014,866393.97,1443893.279,866368.2173,1443904.646,-8437.774414,-8456.272461,56.29969645,28.14969879,28.14999766,-0.000298877,MID1240
1241,63,7,866344.3745,1443920.056,866395.6632,1443897.39,866370.0189,1443908.723,-8437.774414,-8456.272461,56.0741918,28.03716015,28.03703165,0.000128494,MID1241
1242,64,7,866346.2741,1443924.078,866397.3703,1443901.534,866371.8206,1443912.806,-8440.364258,-8456.272461,55.84837831,27.92244807,27.92593024,-0.003482167,MID1242
1243,65,7,866348.1871,1443928.127,866399.0592,1443905.634,866373.6223,1443916.881,-8440.364258,-8456.272461,55.62295931,27.81047595,27.81248336,-0.002007416,MID1243
1244,66,7,866350.0934,1443932.163,866400.7514,1443909.742,866375.4239,1443920.952,-8440.364258,-8456.272461,55.39773933,27.70052518,27.69721415,0.003311027,MID1244
